,supply,demand
2018-01-06,628.1596423084121,462.64214795725826
2018-01-07,615.2994679217855,458.30242908165457
2018-01-08,608.1224882073892,461.1088637871389
2018-01-09,590.1141855945746,472.43201021382146
2018-01-10,599.4374561108636,464.0178091144936
2018-01-11,602.7858515190773,472.0599347296721
2018-01-12,581.2292609356549,475.5352121980058
2018-01-13,591.3376697557757,496.0944772126903
2018-01-14,573.2499095028558,493.0269434877406
2018-01-15,586.2002558256697,475.5473823282513
2018-01-16,559.0312050477434,475.5380563493989
2018-01-17,544.9048407937629,470.25247803236954
2018-01-18,542.6256809832337,471.94564516808674
2018-01-19,559.4348024089866,485.7350652196196
2018-01-20,541.096129968586,483.684190514829
2018-01-21,554.0217512376446,469.40502968519354
2018-01-22,548.9865659838583,492.16027107543573
2018-01-23,530.5028210632877,496.25693300529065
2018-01-24,526.782063772206,481.3926267158483
2018-01-25,513.0776386979992,488.9892091477679
2018-01-26,514.9432792238099,475.4125763253034
2018-01-27,520.0447116773086,472.8250827980608
2018-01-28,504.5508169745126,460.89001070004053
2018-01-29,510.3572370114694,488.44503651900277
2018-01-30,507.3885509187483,470.06878472784103
2018-01-31,494.9621524659899,503.6427806084946
2018-02-01,485.6898097122634,492.63960631325875
2018-02-02,494.63424114620364,483.7753484010645
2018-02-03,520.627229774083,483.6766541727723
2018-02-04,508.9609324486997,492.2414643280201
2018-02-05,505.98901829517183,479.15517210144094
2018-02-06,502.20436177182114,490.4516830135238
2018-02-07,506.0420851676415,477.4013139495782
2018-02-08,508.78502204352816,478.377943706651
2018-02-09,498.3301510166899,484.6540805742555
2018-02-10,516.1378244249447,470.9694363724847
2018-02-11,488.50622710912785,468.22541340313927
2018-02-12,499.2143308049337,439.37779943692686
2018-02-13,506.2731914115541,475.52176516006585
2018-02-14,492.8757526205287,445.21654538111994
2018-02-15,527.3915670613687,434.6130748443485
2018-02-16,513.3540824196111,449.58426317742686
2018-02-17,520.5459667628552,439.42710448678173
2018-02-18,503.86427315665037,431.6172328569949
2018-02-19,522.1927168208914,425.95859799244596
2018-02-20,526.6682606997416,439.7452630160794
2018-02-21,529.4850311762166,428.43346365368353
2018-02-22,506.4309964628254,435.18377669993504
2018-02-23,531.1851290992817,405.4062504234631
2018-02-24,518.2879227481227,413.7590183575595
2018-02-25,532.5316423873419,419.2384110859015
2018-02-26,530.9096320195574,400.0234776770047
2018-02-27,552.3332617437234,411.42947176355926
2018-02-28,536.9125053083055,389.1129063172783
2018-03-01,533.6891976156173,385.3100000073277
2018-03-02,542.5648514404613,397.9841288909009
2018-03-03,547.91258473396,390.3064079464049
2018-03-04,533.0723686458331,375.49790445600337
2018-03-05,541.9659699823519,370.0187217652492
2018-03-06,538.9657367956917,364.5114716139751
2018-03-07,543.9173696495084,381.20490352592543
2018-03-08,541.9702673620072,348.4654776684235
2018-03-09,538.2381475059481,354.7752602541591
2018-03-10,551.3271256807884,350.52333032593594
2018-03-11,539.6520597194018,354.32176706166723
2018-03-12,527.3061170965632,351.26964898454196
2018-03-13,535.0555050949449,341.1128325017685
2018-03-14,530.640658311174,346.28693666767333
2018-03-15,528.7008314676328,336.954642158052
2018-03-16,542.6050178824527,341.9741576649945
2018-03-17,530.3758022971234,338.8734648018022
2018-03-18,536.6574081181968,346.4818867079118
2018-03-19,517.4606855288627,333.7256212070833
2018-03-20,514.403671770645,346.430666960124
2018-03-21,506.91858847536236,317.83127885308886
2018-03-22,510.8457316722805,327.29988222648
2018-03-23,515.291131830718,331.94263777436
2018-03-24,521.8287962696157,302.3028655912503
2018-03-25,499.16923387438226,315.03430400247623
2018-03-26,504.82412188043463,329.0096806348126
2018-03-27,497.75585194532454,318.54393442113246
2018-03-28,515.4703374084851,325.74498413867036
2018-03-29,487.12243874156667,319.17206472285466
2018-03-30,480.44664294896535,311.4861086147358
2018-03-31,488.63942033496943,310.5208731130099
2018-04-01,470.4111967739146,305.81871359944046
2018-04-02,464.8968786544322,309.86755350518524
2018-04-03,469.85259766312606,284.47996955434394
2018-04-04,464.4974540013044,294.3522124096376
2018-04-05,471.964770577695,297.6632889608926
2018-04-06,454.8660390046756,292.7147628160358
2018-04-07,465.8775912294996,308.6970458277656
2018-04-08,454.62569656023624,299.42929841459124
2018-04-09,469.8028367118137,284.96470172461926
2018-04-10,460.87221313719203,297.616619396004
2018-04-11,450.26025564738205,309.7212749749422
2018-04-12,450.75141059369935,288.4757362181505
2018-04-13,451.05097992237353,305.5515207201129
2018-04-14,446.35954472863693,299.4412254812554
2018-04-15,450.3265023870641,293.4140226592145
2018-04-16,430.33462282531775,296.4766014030822
2018-04-17,426.148145490757,309.0861426091054
2018-04-18,410.6023363603771,301.10963743355734
2018-04-19,446.65300851332745,293.4848705339534
2018-04-20,443.9233472757069,315.18760676199776
2018-04-21,426.68884621718945,298.94200450204767
2018-04-22,440.67749523721653,298.1571586873894
2018-04-23,430.1407505583174,288.36309191324597
2018-04-24,440.08107229175573,302.7977169258884
2018-04-25,418.79222704500006,305.6875334130023
2018-04-26,427.1751808252217,306.72321662573637
2018-04-27,432.9038811498427,306.1185045456532
2018-04-28,412.9053511722949,308.5366996396536
2018-04-29,421.5700109964314,324.07859892122167
2018-04-30,411.01112361806247,317.3874855328528
2018-05-01,408.38509937597473,316.97819212540924
2018-05-02,417.504494286092,324.3875290684518
2018-05-03,401.639138867519,325.8569072458399
2018-05-04,411.1582215814455,318.46830693619336
2018-05-05,420.8641932631939,320.62188955846534
2018-05-06,423.89677141940814,333.0273614053321
2018-05-07,437.15652987654465,321.1902643818667
2018-05-08,414.19426637353797,337.23744036647304
2018-05-09,420.21341099624226,333.7715587798262
2018-05-10,399.2058226184392,339.68785434597027
2018-05-11,421.51020926081003,324.0354783766175
2018-05-12,442.0850693685833,311.85321140614707
2018-05-13,411.0828685833114,335.9748514695244
2018-05-14,430.5109163653104,314.4814301385094
2018-05-15,418.9797381372755,332.72372330272935
2018-05-16,410.12855315753626,339.0067294975838
2018-05-17,404.1152286876477,321.82652568359333
2018-05-18,412.32855722676396,347.4163512238366
2018-05-19,425.0602301431555,332.83169318232024
2018-05-20,416.19164232855115,338.0080466292876
2018-05-21,422.5209985014551,342.49207594665876
2018-05-22,401.91174186459637,349.79419095885953
2018-05-23,428.3165705893648,346.5296940364256
2018-05-24,432.0570879836814,371.1388686354376
2018-05-25,421.18201720149074,357.3567908383576
2018-05-26,407.53033438845364,353.0467169039002
2018-05-27,413.44989381022725,360.7672466184688
2018-05-28,440.11425724889887,346.9739636530812
2018-05-29,423.42876797998434,338.51216302843477
2018-05-30,434.1800247400567,347.10661758993945
2018-05-31,412.640354902121,346.86010018029924
2018-06-01,431.56088087664756,350.50833880270443
2018-06-02,437.1059100476881,354.1748257068391
2018-06-03,455.31129323658087,368.1904010956282
2018-06-04,437.9676424666914,372.0889142856058
2018-06-05,447.76241033439317,349.37817855061223
2018-06-06,444.8048442853865,341.5016568450249
2018-06-07,454.85674397122085,345.8439730410002
2018-06-08,455.3582408409957,347.6288388004286
2018-06-09,449.63690742970005,366.45561245252264
2018-06-10,468.5592495140088,348.03774205434866
2018-06-11,447.9498644052715,349.7048855876946
2018-06-12,463.5417273288424,347.2624003491667
2018-06-13,457.23885509838624,340.5915505593879
2018-06-14,472.4035628029365,370.13173727693396
2018-06-15,476.79685196105453,356.97622923919016
2018-06-16,482.4540687896755,352.4572367719536
2018-06-17,495.1522474570594,357.9511272504012
2018-06-18,495.99404480230305,343.5713106992206
2018-06-19,484.09187253332647,367.1868337207777
2018-06-20,508.5837992599424,362.68126793776537
2018-06-21,497.01131581772063,342.4189737382792
2018-06-22,478.98020314399315,347.56152244400437
2018-06-23,503.6798032367414,374.51241620190723
2018-06-24,490.9888239711179,358.82663123193396
2018-06-25,508.50409291124345,365.9791793141621
2018-06-26,517.5949853996946,341.5304746023845
2018-06-27,523.4290111765142,347.47806736483955
2018-06-28,526.2518252807788,346.02026335453553
2018-06-29,526.9999435354781,351.866012834578
2018-06-30,535.5041883886495,383.5617642429031
2018-07-01,536.8712196460214,376.6410983079792
2018-07-02,535.7429709453344,369.63973216070787
2018-07-03,542.6545145920091,353.41983050875194
2018-07-04,522.5291940404422,364.593101577255
2018-07-05,558.8623094612434,367.57589080871213
2018-07-06,555.3782826604556,373.2434434110925
2018-07-07,551.6200138460069,383.8410818630042
2018-07-08,572.9552156038449,390.0466804607452
2018-07-09,570.348384427401,374.05275307966747
2018-07-10,590.9813191630619,378.2006334438861
2018-07-11,596.6541663487351,377.55523912144946
2018-07-12,592.0849091958812,379.7515690908257
2018-07-13,579.7775413626041,400.1004544660187
2018-07-14,597.1901366299758,413.4624274440181
2018-07-15,587.865411242107,398.89056532604866
2018-07-16,601.5433536423942,402.2187846625056
2018-07-17,628.513236130656,392.4059152044512
2018-07-18,622.7269051131599,398.2797971602534
2018-07-19,633.3259216489075,418.8320103410877
2018-07-20,622.0202035058084,433.42410602611574
2018-07-21,636.6897979896814,419.6571695988997
2018-07-22,631.3953410699957,402.5283641305925
2018-07-23,627.7659184488557,397.9873208995295
2018-07-24,637.2789064555694,424.6727684328807
2018-07-25,626.4867822496964,426.1793221824486
2018-07-26,632.3778904100171,438.30168041398895
2018-07-27,652.3344912017538,429.2610717871247
2018-07-28,669.9982768168338,442.91052632297465
2018-07-29,644.5112108900593,445.7922946289417
2018-07-30,635.5439173753161,432.4363209542007
2018-07-31,652.4683766518414,434.08818274278445
2018-08-01,639.9687483185915,424.3918829554711
2018-08-02,637.0446160061666,435.76973441229563
2018-08-03,639.0720653435803,431.6223783380117
2018-08-04,666.3753372015651,440.61986126646264
2018-08-05,651.0881971451649,441.9015130596596
2018-08-06,641.8973123123887,438.00461816110544
2018-08-07,641.877172270585,418.3979418513976
2018-08-08,644.2515730960228,444.55499957096333
2018-08-09,638.5245975654296,419.4476096513989
2018-08-10,648.8620678374963,432.92343135323574
2018-08-11,621.5723275556296,431.2240766118475
2018-08-12,620.0686661551404,429.82129765948775
2018-08-13,631.2105499961413,446.10443558246266
2018-08-14,622.3398373053409,424.9206173588217
2018-08-15,637.6907807433005,428.06789234644503
2018-08-16,620.343074762459,423.77190471481873
2018-08-17,607.9467065369743,423.5020189913172
2018-08-18,611.07568195093,419.06163807265443
2018-08-19,610.8680349330538,407.0490420088006
2018-08-20,598.7042392630648,416.4328050604557
2018-08-21,617.1116467588599,411.69224348979446
2018-08-22,590.0214635455694,397.624981973757
2018-08-23,598.1710198520343,398.3019867669057
2018-08-24,598.383234276657,395.79415610599364
2018-08-25,599.2604097042725,406.6230130026921
2018-08-26,597.5560059905447,391.7538445514217
2018-08-27,560.7781377725468,410.75331199200724
2018-08-28,570.0214613884579,407.07863522564514
2018-08-29,568.7157440356508,404.672780266583
2018-08-30,562.8730192145281,431.2279689297048
2018-08-31,554.2890690227773,391.95366085131747
2018-09-01,553.5869851461068,394.9497686143709
2018-09-02,546.013454091053,394.72005757508185
2018-09-03,537.6594735269799,401.8863817742758
2018-09-04,561.4066394662833,393.3427885671232
2018-09-05,540.8720306391816,410.47393587311115
2018-09-06,541.7784029247454,406.85384207975153
2018-09-07,531.8732601908295,415.7501226940127
2018-09-08,537.39119398364,409.64791111987455
2018-09-09,534.4062814571739,408.8294423029488
2018-09-10,518.1262166536204,402.9744488062472
2018-09-11,507.16633983912374,445.2261887427514
2018-09-12,534.0704673861751,406.83145634711855
2018-09-13,513.2270025295655,413.24866020751654
2018-09-14,526.7809105561548,444.5737449918658
2018-09-15,526.9764412861757,430.38758074607193
2018-09-16,535.5494473238889,430.3888185986524
2018-09-17,526.8597560553393,426.41496980609287
2018-09-18,505.13904154987205,427.4657788679053
2018-09-19,502.6253502293639,434.26572360344136
2018-09-20,502.09185677248723,451.9189814086756
2018-09-21,509.3523041932744,450.41885672488706
2018-09-22,499.41954337696194,447.6252162531664
2018-09-23,506.0816815717146,454.27028697807435
2018-09-24,489.9519559315792,450.2980413151366
2018-09-25,512.6343946230809,462.5167654771404
2018-09-26,503.22781642360616,468.61707727334436
2018-09-27,502.4920176642644,471.41128215591743
2018-09-28,504.05052718460047,463.06048855054036
2018-09-29,508.0816527986904,475.20738117031624
2018-09-30,498.2410827110786,459.33425819591804
2018-10-01,518.248213034363,456.9561119344005
2018-10-02,528.0016321667165,457.3124082038314
2018-10-03,514.9327901287744,458.4089718748229
2018-10-04,506.9655124875072,459.0207996320759
2018-10-05,507.23607752042744,443.68364914651903
2018-10-06,474.99888513221543,462.85282000817926
2018-10-07,506.38426482174754,445.3674495425281
2018-10-08,516.0711810963028,441.96748518203935
2018-10-09,512.334563684107,433.68865656230736
2018-10-10,517.0670651570297,431.0566224328878
2018-10-11,512.6289435299344,437.9922369077724
2018-10-12,521.6109531229897,442.28515913166586
2018-10-13,510.5486793030348,438.75657232796544
2018-10-14,491.59137576677114,438.7568541078046
2018-10-15,536.6741777180193,429.5569762602642
2018-10-16,516.0939269584277,423.3880315178615
2018-10-17,508.8578624487291,414.7551036091984
2018-10-18,507.26304655241165,406.57583785476925
2018-10-19,519.6559247833909,415.3082968393472
2018-10-20,537.1737271310656,398.3168352781901
2018-10-21,504.77710381418336,398.5277046482989
2018-10-22,508.6707949203724,407.8226544302636
2018-10-23,510.1630807802285,391.66284548737497
2018-10-24,519.3221656020694,396.6392192691868
2018-10-25,526.5265948500837,381.16709165816457
2018-10-26,521.6044170803615,377.9854749190526
2018-10-27,524.4958367218987,382.18316751131255
2018-10-28,544.019486079498,364.34166016411336
2018-10-29,506.771073597713,371.89631808769536
2018-10-30,534.459695927247,348.8945301911585
2018-10-31,515.407071902024,358.5969234290047
2018-11-01,520.2493938837491,354.5388426310903
2018-11-02,530.8419556315686,322.1906198559501
2018-11-03,539.9523090788485,322.8542578621706
2018-11-04,536.2568360431858,335.83520164692777
2018-11-05,551.569323789226,337.76903314840416
2018-11-06,522.2397849072798,336.19927489552776
2018-11-07,549.7452150466,324.7195451449578
2018-11-08,551.1721385660152,311.9361492716922
2018-11-09,545.5668255658147,300.1046417453605
2018-11-10,545.5395007772971,299.554852996534
2018-11-11,541.9797974404516,329.8799592281256
2018-11-12,546.1115807665357,285.3949701236969
2018-11-13,550.1048943439923,292.2429844284842
2018-11-14,545.2644773254108,286.42704537393064
2018-11-15,543.2312401440337,274.71308848193604
2018-11-16,538.1730740755698,294.01573675322743
2018-11-17,555.7128321949658,280.21613859690814
2018-11-18,551.8457658040223,276.15468946413375
2018-11-19,577.1628331832286,278.8448256195628
2018-11-20,569.4353410388798,283.54583147921767
2018-11-21,559.1342145979431,282.90552127940185
2018-11-22,550.6289029794575,269.9165791095865
2018-11-23,557.6481776842191,261.90211331527223
2018-11-24,550.6834973528553,277.6238891366767
2018-11-25,567.8158012532573,258.2837472189379
2018-11-26,558.1258443458788,264.3614668205601
2018-11-27,568.2438673547274,243.35920917745483
2018-11-28,568.5468596235235,268.48539781816845
2018-11-29,553.8839656388906,253.91586385612248
2018-11-30,588.7251330908791,264.2042926513485
2018-12-01,548.9985535554345,251.0858499665335
2018-12-02,559.8040694917759,264.5802925067459
2018-12-03,556.9822006479174,269.56682387867505
2018-12-04,565.0019948106858,256.1413075841
2018-12-05,577.0502540245229,256.26837728251814
2018-12-06,570.6969060269967,256.44092861119753
2018-12-07,561.5025862880474,248.93101139444423
2018-12-08,569.4858040829552,248.09217639071395
2018-12-09,570.6168524820055,268.4505743509274
2018-12-10,559.9421750540366,274.6897789288706
2018-12-11,578.4509538855908,257.36147204186375
2018-12-12,583.0807737889589,261.9402782341952
2018-12-13,561.4086039816239,257.42635123352915
2018-12-14,557.346122191524,272.7093067159732
2018-12-15,555.7817342556089,289.01412765483525
2018-12-16,558.842345447041,281.34337951204395
2018-12-17,581.3596675446944,258.4019851897672
2018-12-18,561.8625376138249,257.96902748204906
2018-12-19,576.7521677673167,285.75299792800575
2018-12-20,559.1667279314019,257.8874751041105
2018-12-21,541.1099380322975,273.43592427513676
2018-12-22,546.2738464351647,278.39537600869863
2018-12-23,535.0336580053785,269.4025220000896
2018-12-24,531.2743071995227,268.42386891710623
2018-12-25,553.5838308499173,287.9545633712604
2018-12-26,527.9472113674545,289.9590136138798
2018-12-27,518.6369553448985,290.49518989701147
2018-12-28,546.7379534013057,290.3707149494685
2018-12-29,531.5524283917547,291.8157204977828
2018-12-30,520.1411495058265,282.4200108904295
2018-12-31,529.3368679559617,286.9284548040451
2019-01-01,529.2800956624918,283.8272171729216
2019-01-02,518.5299373858429,283.12419016892034
2019-01-03,535.2237641091011,288.6713062049469
2019-01-04,515.5152460545356,317.76361773263613
2019-01-05,491.6314353987411,284.8886039256005
2019-01-06,509.9797016392755,295.4977210085915
2019-01-07,499.61528339619775,294.36308597475755
2019-01-08,477.67494849404244,292.11651538273577
2019-01-09,480.3019164384736,296.9770127477481
2019-01-10,486.87265847324113,311.84019502484506
2019-01-11,500.9563281517501,318.5337692925463
2019-01-12,485.58021475865263,317.9068065133854
2019-01-13,471.2767893887669,323.4024519950014
2019-01-14,460.0153673023862,301.6677190862224
2019-01-15,492.4994971149497,298.95048302141663
2019-01-16,481.0502647804052,315.47286892318635
2019-01-17,465.95639774589506,323.4075539542333
2019-01-18,470.8913464347731,307.2935911547777
2019-01-19,459.4916927748306,293.8089679410125
2019-01-20,473.2051713995827,304.7707291486849
2019-01-21,452.0194975999092,286.28330672985436
2019-01-22,451.1040152765585,311.15266378704104
2019-01-23,439.7902136236389,326.37873028283883
2019-01-24,454.46448909728804,301.7645355758549
2019-01-25,455.69580812237865,319.3465553740572
2019-01-26,453.4197246894716,324.5313186311091
2019-01-27,442.8136510355008,276.4359885781964
2019-01-28,436.8598128267174,295.95352412720905
2019-01-29,447.84554758145975,317.131435230877
2019-01-30,444.254213670884,300.45976928366906
2019-01-31,443.0386030485924,314.34294526771936
2019-02-01,445.8216283034267,294.72801808219083
2019-02-02,451.54758345470714,321.8206217611403
2019-02-03,441.6503647968936,316.60875469461945
2019-02-04,464.7398610310332,302.99753064330156
2019-02-05,467.22591078671513,324.48218150092663
2019-02-06,463.41416007521457,322.92379878281025
2019-02-07,474.29596122050333,326.69220264332915
2019-02-08,447.9018790198903,312.1962014349586
2019-02-09,460.9364105124072,311.84275279865534
2019-02-10,475.9276085269247,331.62552274815425
2019-02-11,472.33253493408324,310.68128709945796
2019-02-12,473.93989813274777,331.0585896479999
2019-02-13,496.52808504062335,321.5491226840463
2019-02-14,494.5567873678086,302.2891523280749
2019-02-15,489.62377158271437,320.1759250420841
2019-02-16,504.58704468185283,308.37250280117934
2019-02-17,487.8374940138779,312.1125793032599
2019-02-18,515.8722576017708,314.1640334338153
2019-02-19,504.8311305844177,340.45530391709633
2019-02-20,513.0140970904002,320.7541735108813
2019-02-21,520.7938304912104,344.28819989852127
2019-02-22,525.3805731384567,334.949502008666
2019-02-23,536.5022182424814,328.07929251630895
2019-02-24,530.6624147609721,319.5546792187953
2019-02-25,538.2165478011534,321.28108684460716
2019-02-26,542.1788140539146,347.26725889030183
2019-02-27,532.3329967628234,321.19447253154607
2019-02-28,530.518282833062,342.92519552149486
2019-03-01,540.6261988466827,339.4732749576514
2019-03-02,535.1964283714748,322.1261877555312
2019-03-03,539.3425455627716,309.6147701358765
2019-03-04,541.8639372705416,319.3895883227051
2019-03-05,546.1468674041594,343.6365598227386
2019-03-06,541.3163915965215,317.0482073613835
2019-03-07,532.9048365563676,321.6133843143487
2019-03-08,548.0729925835788,311.9597442961308
2019-03-09,546.1215377789911,296.96730647196495
2019-03-10,545.2809466576853,313.61295427877803
2019-03-11,543.4488639262614,317.15850551322893
2019-03-12,508.84156800396966,316.58542224591906
2019-03-13,549.3719201271357,322.39293147813294
2019-03-14,547.1968187155189,346.0777540583249
2019-03-15,520.8409722294792,300.18806906036235
2019-03-16,537.414066697227,317.04508937284055
2019-03-17,543.1421689429266,317.8364614875609
2019-03-18,550.3932682555718,319.2317727369135
2019-03-19,538.8054059764789,313.7328613320206
2019-03-20,523.764935285134,313.6572426446121
2019-03-21,521.7274987907639,314.77084894513956
2019-03-22,541.920365994891,328.7432094930357
2019-03-23,531.7169879870025,320.8507621610054
2019-03-24,526.3344524605072,306.1059562984417
2019-03-25,532.045077585667,322.6395224608966
2019-03-26,536.8475062855034,314.3640812267918
2019-03-27,532.2056501088047,309.1495925942413
2019-03-28,516.0268255434091,312.93256447207267
2019-03-29,548.2092824579677,307.7661264194671
2019-03-30,531.639354080397,333.8454011234414
2019-03-31,547.0972505327999,308.351925338829
2019-04-01,525.0950704047773,344.4655074140443
2019-04-02,522.0123393023372,338.3138324233721
2019-04-03,547.1480841850539,338.25297125066373
2019-04-04,527.1889539532307,335.880299064022
2019-04-05,534.3926286291326,353.5721366729223
2019-04-06,548.4406017997311,335.9045835047303
2019-04-07,545.7855980547928,338.24312367639646
2019-04-08,551.9572556917192,345.1546041813916
2019-04-09,559.5963777642291,345.60765975022105
2019-04-10,557.3175399483529,356.30395580425477
2019-04-11,584.5645031645404,380.5439139053619
2019-04-12,567.5624056082333,362.79136427174336
2019-04-13,572.6689838076082,372.49299535132377
2019-04-14,585.4078332150616,362.56614905787944
2019-04-15,580.0240829808503,381.1440009924524
2019-04-16,584.0302571295207,363.7098047992951
2019-04-17,602.1864962259328,385.7812948505809
2019-04-18,603.7978981879876,396.8780905204519
2019-04-19,607.0229442608496,384.7696008810102
2019-04-20,609.1471205774717,390.396550562311
2019-04-21,598.4726588415076,404.47048653605714
2019-04-22,621.5885683289621,420.0365164429153
2019-04-23,612.1714929164131,391.8608409904654
2019-04-24,609.6428722770462,419.3473123303327
2019-04-25,611.7814209083542,419.0523697522325
2019-04-26,610.4728334497689,419.1862186490514
2019-04-27,632.493743911587,434.51205023816317
2019-04-28,625.8805391535992,413.48663898638864
2019-04-29,639.5249035057155,405.9680842307325
2019-04-30,624.7929827719582,417.074961224617
2019-05-01,637.3272306396887,443.4725867239179
2019-05-02,634.0164812110038,418.5275462499467
2019-05-03,623.3382548833152,417.00664993986766
2019-05-04,639.3650365635199,431.4748149424458
2019-05-05,620.5393107997033,431.93371323163615
2019-05-06,615.8246365227978,426.35800910768444
2019-05-07,616.8159591771557,427.2380111376028
2019-05-08,625.5067209350685,431.0536652932233
2019-05-09,607.3167537915401,417.8858062169315
2019-05-10,616.7878201708616,390.10210437939423
2019-05-11,597.9413116879626,406.7400926262545
2019-05-12,592.4171888977248,396.514704740738
2019-05-13,596.8139788817236,382.52313082604724
2019-05-14,589.4419147044845,399.5242185231669
2019-05-15,599.5679044724014,404.59732444932445
2019-05-16,571.6007276813273,380.16972702109445
2019-05-17,581.0466813221739,382.50952775257065
2019-05-18,565.9703554929255,372.1023368747156
2019-05-19,560.2207050050017,367.24274055949735
2019-05-20,565.6144328791887,383.1805987133988
2019-05-21,548.9309563958726,375.9550611169428
2019-05-22,547.2978869071694,360.4462555635183
2019-05-23,527.2552982757942,359.42048624074187
2019-05-24,531.3784906966615,367.91138544018065
2019-05-25,519.7792791320576,345.53684992842557
2019-05-26,496.6757191518599,341.3071179948953
2019-05-27,504.59132703845523,325.1703821451155
2019-05-28,502.8324214685152,332.26759536340427
2019-05-29,504.543673110921,342.28243816845713
2019-05-30,491.30335694697123,338.01428683138596
2019-05-31,502.2847109314618,318.14506575731406
2019-06-01,501.7655332125197,329.57350292378646
2019-06-02,486.8087425934799,303.29952630986196
2019-06-03,489.855291954471,280.71246082048714
2019-06-04,479.9390773196102,289.38337096941245
2019-06-05,469.03375247238563,302.9018101054182
2019-06-06,446.59005951786753,282.29642615060686
2019-06-07,470.04344806704364,314.27370138052515
2019-06-08,460.3597249364278,282.0400321730524
2019-06-09,461.0008797535881,290.6666015812066
2019-06-10,431.86373583805795,309.64750027493227
2019-06-11,442.9231520978905,274.5563609278816
2019-06-12,455.26712489881436,283.43987367974603
2019-06-13,455.13247930476234,271.88484179259206
2019-06-14,426.2146386853739,280.48522155285315
2019-06-15,453.4505007548013,289.64988694552636
2019-06-16,429.03148313760795,287.45138388965745
2019-06-17,424.5448696651566,283.7362636411819
2019-06-18,446.57224309441483,283.05008532503564
2019-06-19,432.2105659057009,271.2357845598862
2019-06-20,440.588433610902,296.61424041069705
2019-06-21,460.99884190212106,291.75268618839834
2019-06-22,456.83971577902355,286.89893883309406
2019-06-23,440.29841712726346,302.65841951868373
2019-06-24,461.4457998093901,282.78152078969015
2019-06-25,453.46934431590034,293.1212900161597
2019-06-26,457.41076833504474,301.03821761941657
2019-06-27,458.1460070158753,296.00970309814033
2019-06-28,466.2839206595848,293.7584524670638
2019-06-29,460.710980390424,310.4417021570678
2019-06-30,467.78126235140803,318.952830103702
2019-07-01,457.2595279421156,310.4143362577407
2019-07-02,468.1121960386187,306.3164098673906
2019-07-03,474.8121205136961,308.62010429368985
2019-07-04,474.9827403663986,310.23160992706585
2019-07-05,499.7997604645689,308.6641012818071
2019-07-06,483.3674748019251,314.93153288129696
2019-07-07,479.40514999751986,315.5410878461877
2019-07-08,479.46148904545123,322.77472365766874
2019-07-09,510.35615293004366,323.0246948580851
2019-07-10,517.3943696811517,336.32644333597483
2019-07-11,510.8764205520273,348.4881595104741
2019-07-12,505.43907735584713,347.1378422305864
2019-07-13,537.4000197087062,342.7520800638592
2019-07-14,523.0449046074517,342.13225237951565
2019-07-15,532.2769411513051,353.6232845592012
2019-07-16,536.1398092010782,351.10721172253244
2019-07-17,548.3534600232184,355.1900132495776
2019-07-18,528.786725230691,358.1904806264076
2019-07-19,536.7186799423384,369.79909136667726
2019-07-20,554.0993437865635,372.6708239805366
2019-07-21,564.6423876487919,380.2911325000422
2019-07-22,562.5227293412305,386.619492037303
2019-07-23,554.5269410986986,395.53918526125466
2019-07-24,574.9348159976819,378.9643958985856
2019-07-25,568.9841260416279,376.40938739329795
2019-07-26,583.7210774176411,386.3885579350489
2019-07-27,577.1253806418671,360.720074015899
2019-07-28,564.604464542083,367.2387738922337
2019-07-29,584.4496395617456,384.26866641549134
2019-07-30,591.4263704921508,388.31580674605186
2019-07-31,574.6474786996105,385.55638118745196
2019-08-01,579.7040232962503,379.76669069887413
2019-08-02,589.0830647797798,395.8546574343041
2019-08-03,589.6833510718443,377.8691653875907
2019-08-04,591.1814970856907,378.29600402524
2019-08-05,590.615834414081,383.8640698564202
2019-08-06,580.3446872487474,374.2089200141732
2019-08-07,589.4222571852074,361.0313733501723
2019-08-08,577.560773967679,374.92708244662714
2019-08-09,563.2677474510567,361.03860541541945
2019-08-10,584.3752598675685,356.1791931492481
2019-08-11,578.3147509663996,362.03977599391266
2019-08-12,556.2550865070882,383.62386121262597
2019-08-13,569.8168151651249,358.9073307630169
2019-08-14,568.2413958229039,354.6094229937284
2019-08-15,569.806984617577,338.82326136227
2019-08-16,552.7527880643424,349.7889594751786
2019-08-17,559.0237886788133,345.8466868807235
2019-08-18,574.0252305716413,345.18345754028763
2019-08-19,552.0994528356276,332.1807062105478
2019-08-20,530.4017973879274,334.6446232126446
2019-08-21,551.4622501953777,324.96933298646985
2019-08-22,515.3380459506623,323.4163116513473
2019-08-23,525.2805370878383,329.1458464415944
2019-08-24,523.5653096096664,302.5557733440584
2019-08-25,528.4104094987738,308.4636224277154
2019-08-26,519.903757369507,295.22538229949646
2019-08-27,509.73924107638845,315.05560138790497
2019-08-28,519.038740951736,286.7722779549584
2019-08-29,505.033331228739,280.7525720266408
2019-08-30,520.5567984533471,294.31906077643356
2019-08-31,501.3971892250894,295.71230065658006
2019-09-01,492.998050339951,279.295410466368
2019-09-02,481.4214436434695,265.2480358744698
2019-09-03,500.58338971310206,269.94827523940705
2019-09-04,477.41986613100937,273.3056353626245
2019-09-05,491.2131896307994,244.66040227669768
2019-09-06,486.3280280872391,238.5248132525331
2019-09-07,475.4884357908249,253.90536661752583
2019-09-08,501.6934434721874,253.2768280792576
